"instruction","family","latency","throughput","uops","ports"
"VFMSUBADD132PH_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD132PH_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD132PS (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PS (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD132PS (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD132PS (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD132PS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD132PS (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD132PS (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD132PS_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD132PS_ER (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD132PS_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD132PS_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PS_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PS_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PS_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD132PS_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD132PS_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD132PS_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD132PS_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PD (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD (XMM, K, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PD (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD (YMM, K, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PD (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PD (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PD (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PD (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PD (ZMM, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PD (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PD_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PD_ER (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PD_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PD_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PD_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PD_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PD_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PD_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PD_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PH (XMM, K, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH (XMM, K, XMM, M16_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH (XMM, K, XMM, XMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PH (XMM, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH (XMM, XMM, M16_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH (XMM, XMM, XMM)","AVX512EVEX","[4;5]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PH (YMM, K, YMM, M16_1to16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH (YMM, K, YMM, YMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PH (YMM, YMM, M16_1to16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH (YMM, YMM, YMM)","AVX512EVEX","[4;5]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PH (ZMM, K, ZMM, M16_1to32)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PH (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PH (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PH (ZMM, ZMM, M16_1to32)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PH (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PH (ZMM, ZMM, ZMM)","AVX512EVEX","[4;5]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PH_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PH_ER (ZMM, ZMM, ZMM)","AVX512EVEX","[4;5]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PH_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PH_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH_Z (XMM, K, XMM, M16_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH_Z (XMM, K, XMM, XMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PH_Z (YMM, K, YMM, M16_1to16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PH_Z (YMM, K, YMM, YMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PH_Z (ZMM, K, ZMM, M16_1to32)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PH_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PH_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PS (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PS (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PS (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PS (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PS (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PS (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PS_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PS_ER (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PS_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD213PS_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PS_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PS_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PS_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD213PS_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD213PS_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PS_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD213PS_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PD (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD (XMM, K, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PD (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD (YMM, K, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PD (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PD (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PD (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PD (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PD (ZMM, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PD (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PD_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PD_ER (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PD_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PD_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PD_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PD_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PD_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PD_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PD_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PH (XMM, K, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH (XMM, K, XMM, M16_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH (XMM, K, XMM, XMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PH (XMM, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH (XMM, XMM, M16_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH (XMM, XMM, XMM)","AVX512EVEX","[4;5]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PH (YMM, K, YMM, M16_1to16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH (YMM, K, YMM, YMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PH (YMM, YMM, M16_1to16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH (YMM, YMM, YMM)","AVX512EVEX","[4;5]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PH (ZMM, K, ZMM, M16_1to32)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PH (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PH (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PH (ZMM, ZMM, M16_1to32)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PH (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PH (ZMM, ZMM, ZMM)","AVX512EVEX","[4;5]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PH_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PH_ER (ZMM, ZMM, ZMM)","AVX512EVEX","[4;5]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PH_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PH_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH_Z (XMM, K, XMM, M16_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH_Z (XMM, K, XMM, XMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PH_Z (YMM, K, YMM, M16_1to16)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PH_Z (YMM, K, YMM, YMM)","AVX512EVEX","[4;6]","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PH_Z (ZMM, K, ZMM, M16_1to32)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PH_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PH_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[4;6]","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PS (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PS (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PS (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PS (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","1 / 2","1*p01+1*p23A"
"VFMSUBADD231PS (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VFMSUBADD231PS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PS (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PS (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PS (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23A"
"VFMSUBADD231PS (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VFMSUBADD231PS_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
