"instruction","family","latency","throughput","uops","ports"
"VTESTPS (XMM, XMM)","AVX","≤3","1.00 / 1.00","1 / 1","1*p0"
"VTESTPS (YMM, M256)","AVX","[≤5;11]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VTESTPS (YMM, YMM)","AVX","≤5","1.00 / 1.00","1 / 1","1*p0"
"VUCOMISD (XMM, M64)","AVX","[≤3;8]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VUCOMISD (XMM, XMM)","AVX","≤3","1.00 / 1.00","1 / 1","1*p0"
"VUCOMISS (XMM, M32)","AVX","[≤3;8]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VUCOMISS (XMM, XMM)","AVX","≤3","1.00 / 1.00","1 / 1","1*p0"
"VUNPCKHPD (XMM, XMM, M128)","AVX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VUNPCKHPD (XMM, XMM, XMM)","AVX","1","1.00 / 1.00","1 / 1","1*p5"
"VUNPCKHPD (YMM, YMM, M256)","AVX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VUNPCKHPD (YMM, YMM, YMM)","AVX","1","1.00 / 1.00","1 / 1","1*p5"
"VUNPCKHPS (XMM, XMM, M128)","AVX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VUNPCKHPS (XMM, XMM, XMM)","AVX","1","1.00 / 1.00","1 / 1","1*p5"
"VUNPCKHPS (YMM, YMM, M256)","AVX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VUNPCKHPS (YMM, YMM, YMM)","AVX","1","1.00 / 1.00","1 / 1","1*p5"
"VUNPCKLPD (XMM, XMM, M128)","AVX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VUNPCKLPD (XMM, XMM, XMM)","AVX","1","1.00 / 1.00","1 / 1","1*p5"
"VUNPCKLPD (YMM, YMM, M256)","AVX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VUNPCKLPD (YMM, YMM, YMM)","AVX","1","1.00 / 1.00","1 / 1","1*p5"
"VUNPCKLPS (XMM, XMM, M128)","AVX","[1;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VUNPCKLPS (XMM, XMM, XMM)","AVX","1","1.00 / 1.00","1 / 1","1*p5"
"VUNPCKLPS (YMM, YMM, M256)","AVX","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VUNPCKLPS (YMM, YMM, YMM)","AVX","1","1.00 / 1.00","1 / 1","1*p5"
"VXORPD (XMM, XMM, M128)","AVX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VXORPD (XMM, XMM, XMM)","AVX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VXORPD (YMM, YMM, M256)","AVX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VXORPD (YMM, YMM, YMM)","AVX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VXORPS (XMM, XMM, M128)","AVX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VXORPS (XMM, XMM, XMM)","AVX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VXORPS (YMM, YMM, M256)","AVX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VXORPS (YMM, YMM, YMM)","AVX","[0;1]","0.33 / 0.33","1 / 1","1*p015"
"VZEROALL","AVX","","2.50 / 12.00","34 / 10","4*p0156+4*p06+1*p1+1*p5"
"VZEROUPPER","AVX","","1.00","4 / 0",""
"VBROADCASTI128 (YMM, M128)","AVX2","[≤5;≤8]","0.50 / 0.50","1 / 1","1*p23"
"VBROADCASTSD (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VBROADCASTSS (XMM, XMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VBROADCASTSS (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VEXTRACTI128 (M128, YMM, I8)","AVX2","[≤4;≤10]","1.00 / 1.00","2 / 2","1*p23+1*p4"
"VEXTRACTI128 (XMM, YMM, I8)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VINSERTI128 (YMM, YMM, M128, I8)","AVX2","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VINSERTI128 (YMM, YMM, XMM, I8)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VMOVNTDQA (YMM, M256)","AVX2","[≤5;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VMPSADBW (YMM, YMM, M256, I8)","AVX2","[3;≤12]","2.00 / 2.00","3 / 3","1*p23+2*p5"
"VMPSADBW (YMM, YMM, YMM, I8)","AVX2","[3;4]","2.00 / 2.00","2 / 2","2*p5"
"VPABSB (YMM, M256)","AVX2","[≤6;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSB (YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSD (YMM, M256)","AVX2","[≤6;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD (YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSW (YMM, M256)","AVX2","[≤6;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSW (YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPACKSSDW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPACKSSDW (YMM, YMM, YMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPACKSSWB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPACKSSWB (YMM, YMM, YMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPACKUSDW (YMM, YMM, M256)","AVX2","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPACKUSDW (YMM, YMM, YMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPACKUSWB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPACKUSWB (YMM, YMM, YMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPADDB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPADDB (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1 / 1","1*p015"
"VPADDD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPADDD (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1 / 1","1*p015"
"VPADDQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPADDQ (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1 / 1","1*p015"
"VPADDSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPADDSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPADDSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPADDSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPADDUSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPADDUSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPADDUSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPADDUSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPADDW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPADDW (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1 / 1","1*p015"
"VPALIGNR (YMM, YMM, M256, I8)","AVX2","[1;≤9]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPALIGNR (YMM, YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPAND (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPAND (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1 / 1","1*p015"
"VPANDN (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPANDN (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1 / 1","1*p015"
"VPAVGB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPAVGB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPAVGW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPAVGW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPBLENDD (XMM, XMM, M128, I8)","AVX2","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPBLENDD (XMM, XMM, XMM, I8)","AVX2","1","0.33 / 0.33","1 / 1","1*p015"
"VPBLENDD (YMM, YMM, M256, I8)","AVX2","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPBLENDD (YMM, YMM, YMM, I8)","AVX2","1","0.33 / 0.33","1 / 1","1*p015"
"VPBLENDVB (YMM, YMM, M256, YMM)","AVX2","[1;≤9]","0.67 / 1.00","3 / 3","2*p015+1*p23"
"VPBLENDVB (YMM, YMM, YMM, YMM)","AVX2","[1;2]","0.67 / 1.00","2 / 2","2*p015"
"VPBLENDW (YMM, YMM, M256, I8)","AVX2","[1;≤9]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPBLENDW (YMM, YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPBROADCASTB (XMM, M8)","AVX2","[≤5;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPBROADCASTB (XMM, XMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPBROADCASTB (YMM, M8)","AVX2","[≤6;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPBROADCASTB (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPBROADCASTD (XMM, M32)","AVX2","[≤4;≤7]","0.50 / 0.50","1 / 1","1*p23"
"VPBROADCASTD (XMM, XMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPBROADCASTD (YMM, M32)","AVX2","[≤5;≤8]","0.50 / 0.50","1 / 1","1*p23"
"VPBROADCASTD (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPBROADCASTQ (XMM, M64)","AVX2","[≤4;≤7]","0.50 / 0.50","1 / 1","1*p23"
"VPBROADCASTQ (XMM, XMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPBROADCASTQ (YMM, M64)","AVX2","[≤5;≤8]","0.50 / 0.50","1 / 1","1*p23"
"VPBROADCASTQ (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPBROADCASTW (XMM, M16)","AVX2","[≤5;≤8]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPBROADCASTW (XMM, XMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPBROADCASTW (YMM, M16)","AVX2","[≤6;≤9]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPBROADCASTW (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPCMPEQB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPCMPEQB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPCMPEQD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPCMPEQD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPCMPEQQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPCMPEQQ (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPCMPEQW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPCMPEQW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPCMPGTB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPCMPGTB (YMM, YMM, YMM)","AVX2","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPCMPGTD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPCMPGTD (YMM, YMM, YMM)","AVX2","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPCMPGTQ (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPCMPGTQ (YMM, YMM, YMM)","AVX2","[0;3]","1.00 / 1.00","1 / 1","1*p5"
"VPCMPGTW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPCMPGTW (YMM, YMM, YMM)","AVX2","[0;1]","0.50 / 0.50","1 / 1","1*p01"
"VPERM2I128 (YMM, YMM, M256, I8)","AVX2","[3;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPERM2I128 (YMM, YMM, YMM, I8)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMD (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMD (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMPD (YMM, M256, I8)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPERMPD (YMM, YMM, I8)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMPS (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMPS (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMQ (YMM, M256, I8)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPERMQ (YMM, YMM, I8)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPHADDD (YMM, YMM, M256)","AVX2","[3;≤11]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPHADDD (YMM, YMM, YMM)","AVX2","3","2.00 / 2.00","3 / 3","1*p015+2*p5"
"VPHADDSW (YMM, YMM, M256)","AVX2","[3;≤11]","2.00 / 2.00","4 / 4","1*p01+1*p23+2*p5"
"VPHADDSW (YMM, YMM, YMM)","AVX2","3","2.00 / 2.00","3 / 3","1*p01+2*p5"
"VPHADDW (YMM, YMM, M256)","AVX2","[3;≤11]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPHADDW (YMM, YMM, YMM)","AVX2","3","2.00 / 2.00","3 / 3","1*p015+2*p5"
"VPHSUBD (YMM, YMM, M256)","AVX2","[3;≤11]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPHSUBD (YMM, YMM, YMM)","AVX2","3","2.00 / 2.00","3 / 3","1*p015+2*p5"
"VPHSUBSW (YMM, YMM, M256)","AVX2","[3;≤11]","2.00 / 2.00","4 / 4","1*p01+1*p23+2*p5"
"VPHSUBSW (YMM, YMM, YMM)","AVX2","3","2.00 / 2.00","3 / 3","1*p01+2*p5"
"VPHSUBW (YMM, YMM, M256)","AVX2","[3;≤11]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPHSUBW (YMM, YMM, YMM)","AVX2","3","2.00 / 2.00","3 / 3","1*p015+2*p5"
"VPMADDUBSW (YMM, YMM, M256)","AVX2","[5;≤13]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VPMADDUBSW (YMM, YMM, YMM)","AVX2","5","0.50 / 0.50","1 / 1","1*p01"
"VPMADDWD (YMM, YMM, M256)","AVX2","[5;≤13]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VPMADDWD (YMM, YMM, YMM)","AVX2","5","0.50 / 0.50","1 / 1","1*p01"
"VPMASKMOVD (M128, XMM, XMM)","AVX2","[≤10;≤14]","1.00 / 1.00","3 / 3","1*p0+1*p23+1*p4"
"VPMASKMOVD (M256, YMM, YMM)","AVX2","[≤10;≤14]","1.00 / 1.00","3 / 3","1*p0+1*p23+1*p4"
"VPMASKMOVD (XMM, XMM, M128)","AVX2","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPMASKMOVD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPMASKMOVQ (M128, XMM, XMM)","AVX2","[≤10;≤14]","1.00 / 1.00","3 / 3","1*p0+1*p23+1*p4"
"VPMASKMOVQ (M256, YMM, YMM)","AVX2","[≤10;≤14]","1.00 / 1.00","3 / 3","1*p0+1*p23+1*p4"
"VPMASKMOVQ (XMM, XMM, M128)","AVX2","[1;≤8]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPMASKMOVQ (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","2 / 2","1*p015+1*p23"
"VPMAXSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMAXSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMAXSD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMAXSD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMAXSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMAXSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMAXUB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMAXUB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMAXUD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMAXUD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMAXUW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMAXUW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMINSB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMINSB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMINSD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMINSD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMINSW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMINSW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMINUB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMINUB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMINUD (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMINUD (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMINUW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPMINUW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPMOVMSKB (R32, YMM)","AVX2","≤4","1.00 / 1.00","1 / 1","1*p0"
"VPMOVSXBD (YMM, M64)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVSXBD (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVSXBQ (YMM, M32)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVSXBQ (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVSXBW (YMM, M128)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVSXBW (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVSXDQ (YMM, M128)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVSXDQ (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVSXWD (YMM, M128)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVSXWD (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVSXWQ (YMM, M64)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVSXWQ (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVZXBD (YMM, M64)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVZXBD (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVZXBQ (YMM, M32)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVZXBQ (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVZXBW (YMM, M128)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVZXBW (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVZXDQ (YMM, M128)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVZXDQ (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVZXWD (YMM, M128)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVZXWD (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMOVZXWQ (YMM, M64)","AVX2","[≤8;≤11]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPMOVZXWQ (YMM, XMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPMULDQ (YMM, YMM, M256)","AVX2","[5;≤13]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VPMULDQ (YMM, YMM, YMM)","AVX2","5","0.50 / 0.50","1 / 1","1*p01"
"VPMULHRSW (YMM, YMM, M256)","AVX2","[5;≤13]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VPMULHRSW (YMM, YMM, YMM)","AVX2","5","0.50 / 0.50","1 / 1","1*p01"
"VPMULHUW (YMM, YMM, M256)","AVX2","[5;≤13]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VPMULHUW (YMM, YMM, YMM)","AVX2","5","0.50 / 0.50","1 / 1","1*p01"
"VPMULHW (YMM, YMM, M256)","AVX2","[5;≤13]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VPMULHW (YMM, YMM, YMM)","AVX2","5","0.50 / 0.50","1 / 1","1*p01"
"VPMULLD (YMM, YMM, M256)","AVX2","[10;≤18]","1.00 / 1.00","3 / 3","2*p01+1*p23"
"VPMULLD (YMM, YMM, YMM)","AVX2","10","1.00 / 1.00","2 / 2","2*p01"
"VPMULLW (YMM, YMM, M256)","AVX2","[5;≤13]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VPMULLW (YMM, YMM, YMM)","AVX2","5","0.50 / 0.50","1 / 1","1*p01"
"VPMULUDQ (YMM, YMM, M256)","AVX2","[5;≤13]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VPMULUDQ (YMM, YMM, YMM)","AVX2","5","0.50 / 0.50","1 / 1","1*p01"
"VPOR (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VPOR (YMM, YMM, YMM)","AVX2","1","0.33 / 0.33","1 / 1","1*p015"
"VPSADBW (YMM, YMM, M256)","AVX2","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPSADBW (YMM, YMM, YMM)","AVX2","3","1.00 / 1.00","1 / 1","1*p5"
"VPSHUFB (YMM, YMM, M256)","AVX2","[1;≤9]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPSHUFB (YMM, YMM, YMM)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPSHUFD (YMM, M256, I8)","AVX2","[≤6;≤9]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPSHUFD (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPSHUFHW (YMM, M256, I8)","AVX2","[≤6;≤9]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPSHUFHW (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPSHUFLW (YMM, M256, I8)","AVX2","[≤6;≤9]","1.00 / 1.00","2 / 2","1*p23+1*p5"
"VPSHUFLW (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPSIGNB (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSIGNB (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPSIGND (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSIGND (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPSIGNW (YMM, YMM, M256)","AVX2","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSIGNW (YMM, YMM, YMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPSLLD (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPSLLD (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPSLLD (YMM, YMM, XMM)","AVX2","[1;4]","1.00 / 1.00","2 / 2","1*p01+1*p5"
"VPSLLDQ (YMM, YMM, I8)","AVX2","1","1.00 / 1.00","1 / 1","1*p5"
"VPSLLQ (YMM, YMM, I8)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
"VPSLLQ (YMM, YMM, M128)","AVX2","[1;≤9]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPSLLQ (YMM, YMM, XMM)","AVX2","[1;4]","1.00 / 1.00","2 / 2","1*p01+1*p5"
"VPSLLVD (XMM, XMM, M128)","AVX2","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPSLLVD (XMM, XMM, XMM)","AVX2","1","0.50 / 0.50","1 / 1","1*p01"
