"instruction","family","latency","throughput","uops","ports"
"VPERMT2PS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS (YMM, K, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2PS (YMM, YMM, M256)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS (YMM, YMM, M32_1to8)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS (YMM, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2PS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2PS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS (ZMM, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS (ZMM, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2PS_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤10]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[3;≤10]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2PS_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2PS_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2PS_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2Q (XMM, K, XMM, M128)","AVX512EVEX","[3;≤10]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (XMM, K, XMM, M64_1to2)","AVX512EVEX","[3;≤10]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (XMM, K, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2Q (XMM, XMM, M128)","AVX512EVEX","[3;≤10]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (XMM, XMM, M64_1to2)","AVX512EVEX","[3;≤10]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (XMM, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2Q (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (YMM, K, YMM, M64_1to4)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (YMM, K, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2Q (YMM, YMM, M256)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (YMM, YMM, M64_1to4)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (YMM, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2Q (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2Q (ZMM, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (ZMM, ZMM, M64_1to8)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q (ZMM, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2Q_Z (XMM, K, XMM, M128)","AVX512EVEX","[3;≤10]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[3;≤10]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q_Z (XMM, K, XMM, XMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2Q_Z (YMM, K, YMM, M256)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q_Z (YMM, K, YMM, YMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2Q_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p23+1*p5"
"VPERMT2Q_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p5"
"VPERMT2W (XMM, K, XMM, M128)","AVX512EVEX","[5;≤15]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPERMT2W (XMM, K, XMM, XMM)","AVX512EVEX","[5;9]","2.00 / 2.00","3 / 3","1*p0156+2*p5"
"VPERMT2W (XMM, XMM, M128)","AVX512EVEX","[6;≤13]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPERMT2W (XMM, XMM, XMM)","AVX512EVEX","[6;7]","2.00 / 2.00","3 / 3","1*p015+2*p5"
"VPERMT2W (YMM, K, YMM, M256)","AVX512EVEX","[5;≤16]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPERMT2W (YMM, K, YMM, YMM)","AVX512EVEX","[5;9]","2.00 / 2.00","3 / 3","1*p0156+2*p5"
"VPERMT2W (YMM, YMM, M256)","AVX512EVEX","[6;≤14]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPERMT2W (YMM, YMM, YMM)","AVX512EVEX","[6;7]","2.00 / 2.00","3 / 3","1*p015+2*p5"
"VPERMT2W (ZMM, K, ZMM, M512)","AVX512EVEX","[5;≤16]","2.00 / 2.00","4 / 4","1*p05+1*p23+2*p5"
"VPERMT2W (ZMM, K, ZMM, ZMM)","AVX512EVEX","[5;9]","2.00 / 2.00","3 / 3","1*p05+2*p5"
"VPERMT2W (ZMM, ZMM, M512)","AVX512EVEX","[6;≤14]","2.00 / 2.00","4 / 4","1*p05+1*p23+2*p5"
"VPERMT2W (ZMM, ZMM, ZMM)","AVX512EVEX","[6;7]","2.00 / 2.00","3 / 3","1*p05+2*p5"
"VPERMT2W_Z (XMM, K, XMM, M128)","AVX512EVEX","[5;≤15]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPERMT2W_Z (XMM, K, XMM, XMM)","AVX512EVEX","[5;9]","2.00 / 2.00","3 / 3","1*p015+2*p5"
"VPERMT2W_Z (YMM, K, YMM, M256)","AVX512EVEX","[5;≤16]","2.00 / 2.00","4 / 4","1*p015+1*p23+2*p5"
"VPERMT2W_Z (YMM, K, YMM, YMM)","AVX512EVEX","[5;9]","2.00 / 2.00","3 / 3","1*p0156+2*p5"
"VPERMT2W_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[5;≤16]","2.00 / 2.00","4 / 4","1*p05+1*p23+2*p5"
"VPERMT2W_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[5;9]","2.00 / 2.00","3 / 3","1*p05+2*p5"
"VPERMW (XMM, K, XMM, M128)","AVX512EVEX","[5;≤13]","1.00 / 1.00","3 / 3","1*p01+1*p23+1*p5"
"VPERMW (XMM, K, XMM, XMM)","AVX512EVEX","[5;6]","1.00 / 1.00","2 / 2","1*p01+1*p5"
"VPERMW (XMM, XMM, M128)","AVX512EVEX","[4;≤10]","1.00 / 1.00","3 / 3","1*p01+1*p23+1*p5"
"VPERMW (XMM, XMM, XMM)","AVX512EVEX","[3;4]","1.00 / 1.00","2 / 2","1*p01+1*p5"
"VPERMW (YMM, K, YMM, M256)","AVX512EVEX","[5;≤13]","1.00 / 1.00","3 / 3","1*p01+1*p23+1*p5"
"VPERMW (YMM, K, YMM, YMM)","AVX512EVEX","[5;6]","1.00 / 1.00","2 / 2","1*p01+1*p5"
"VPERMW (YMM, YMM, M256)","AVX512EVEX","[4;≤11]","1.00 / 1.00","3 / 3","1*p01+1*p23+1*p5"
"VPERMW (YMM, YMM, YMM)","AVX512EVEX","[3;4]","1.00 / 1.00","2 / 2","1*p01+1*p5"
"VPERMW (ZMM, K, ZMM, M512)","AVX512EVEX","[5;≤13]","1.00 / 1.00","3 / 3","1*p0+1*p23+1*p5"
"VPERMW (ZMM, K, ZMM, ZMM)","AVX512EVEX","[5;6]","1.00 / 1.00","2 / 2","1*p0+1*p5"
"VPERMW (ZMM, ZMM, M512)","AVX512EVEX","[4;≤11]","1.00 / 1.00","3 / 3","1*p0+1*p23+1*p5"
"VPERMW (ZMM, ZMM, ZMM)","AVX512EVEX","[3;4]","1.00 / 1.00","2 / 2","1*p0+1*p5"
"VPERMW_Z (XMM, K, XMM, M128)","AVX512EVEX","[5;≤13]","1.00 / 1.00","3 / 3","1*p01+1*p23+1*p5"
"VPERMW_Z (XMM, K, XMM, XMM)","AVX512EVEX","[5;6]","1.00 / 1.00","2 / 2","1*p01+1*p5"
"VPERMW_Z (YMM, K, YMM, M256)","AVX512EVEX","[5;≤13]","1.00 / 1.00","3 / 3","1*p01+1*p23+1*p5"
"VPERMW_Z (YMM, K, YMM, YMM)","AVX512EVEX","[5;6]","1.00 / 1.00","2 / 2","1*p01+1*p5"
"VPERMW_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[5;≤13]","1.00 / 1.00","3 / 3","1*p0+1*p23+1*p5"
"VPERMW_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","[5;6]","1.00 / 1.00","2 / 2","1*p0+1*p5"
"VPEXPANDB (XMM, K, M128)","AVX512EVEX","[5;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDB (XMM, K, XMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDB (XMM, M128)","AVX512EVEX","[≤7;≤10]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDB (XMM, XMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDB (YMM, K, M256)","AVX512EVEX","[5;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDB (YMM, K, YMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDB (YMM, M256)","AVX512EVEX","[≤8;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDB (YMM, YMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDB (ZMM, K, M512)","AVX512EVEX","[5;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDB (ZMM, K, ZMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDB (ZMM, M512)","AVX512EVEX","[≤8;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDB (ZMM, ZMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDB_Z (XMM, K, M128)","AVX512EVEX","[8;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDB_Z (XMM, K, XMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDB_Z (YMM, K, M256)","AVX512EVEX","[8;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDB_Z (YMM, K, YMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDB_Z (ZMM, K, M512)","AVX512EVEX","[8;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDB_Z (ZMM, K, ZMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDD (XMM, K, M128)","AVX512EVEX","[3;≤10]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDD (XMM, K, XMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDD (XMM, M128)","AVX512EVEX","[≤7;≤10]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDD (XMM, XMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDD (YMM, K, M256)","AVX512EVEX","[3;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDD (YMM, K, YMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDD (YMM, M256)","AVX512EVEX","[≤8;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDD (YMM, YMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDD (ZMM, K, M512)","AVX512EVEX","[3;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDD (ZMM, K, ZMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDD (ZMM, M512)","AVX512EVEX","[≤8;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDD (ZMM, ZMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDD_Z (XMM, K, M128)","AVX512EVEX","[6;≤10]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDD_Z (XMM, K, XMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDD_Z (YMM, K, M256)","AVX512EVEX","[6;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDD_Z (YMM, K, YMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDD_Z (ZMM, K, M512)","AVX512EVEX","[6;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDD_Z (ZMM, K, ZMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDQ (XMM, K, M128)","AVX512EVEX","[3;≤10]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDQ (XMM, K, XMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDQ (XMM, M128)","AVX512EVEX","[≤7;≤10]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDQ (XMM, XMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDQ (YMM, K, M256)","AVX512EVEX","[3;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDQ (YMM, K, YMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDQ (YMM, M256)","AVX512EVEX","[≤8;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDQ (YMM, YMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDQ (ZMM, K, M512)","AVX512EVEX","[3;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDQ (ZMM, K, ZMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDQ (ZMM, M512)","AVX512EVEX","[≤8;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDQ (ZMM, ZMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDQ_Z (XMM, K, M128)","AVX512EVEX","[6;≤10]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDQ_Z (XMM, K, XMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDQ_Z (YMM, K, M256)","AVX512EVEX","[6;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDQ_Z (YMM, K, YMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDQ_Z (ZMM, K, M512)","AVX512EVEX","[6;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDQ_Z (ZMM, K, ZMM)","AVX512EVEX","[3;6]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDW (XMM, K, M128)","AVX512EVEX","[5;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDW (XMM, K, XMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDW (XMM, M128)","AVX512EVEX","[≤7;≤10]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDW (XMM, XMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDW (YMM, K, M256)","AVX512EVEX","[5;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDW (YMM, K, YMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDW (YMM, M256)","AVX512EVEX","[≤8;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDW (YMM, YMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDW (ZMM, K, M512)","AVX512EVEX","[5;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDW (ZMM, K, ZMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDW (ZMM, M512)","AVX512EVEX","[≤8;≤11]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDW (ZMM, ZMM)","AVX512EVEX","3","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDW_Z (XMM, K, M128)","AVX512EVEX","[8;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDW_Z (XMM, K, XMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDW_Z (YMM, K, M256)","AVX512EVEX","[8;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDW_Z (YMM, K, YMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXPANDW_Z (ZMM, K, M512)","AVX512EVEX","[8;≤13]","2.00 / 2.00","2 / 3","1*p23+2*p5"
"VPEXPANDW_Z (ZMM, K, ZMM)","AVX512EVEX","[5;8]","2.00 / 2.00","2 / 2","2*p5"
"VPEXTRB_EVEX (M8, XMM, I8)","AVX512EVEX","[≤12;≤20]","0.50 / 0.50","2 / 3","1*p15+1*p49+1*p78"
"VPEXTRB_EVEX (R32, XMM, I8)","AVX512EVEX","≤4","1.00 / 1.00","2 / 2","1*p0+1*p15"
"VPEXTRD_EVEX (M32, XMM, I8)","AVX512EVEX","[≤5;≤11]","0.50 / 0.50","2 / 3","1*p15+1*p49+1*p78"
"VPEXTRD_EVEX (R32, XMM, I8)","AVX512EVEX","≤4","1.00 / 1.00","2 / 2","1*p0+1*p15"
"VPEXTRQ_EVEX (M64, XMM, I8)","AVX512EVEX","[≤5;≤11]","0.50 / 0.50","2 / 3","1*p15+1*p49+1*p78"
"VPEXTRQ_EVEX (R64, XMM, I8)","AVX512EVEX","≤4","1.00 / 1.00","2 / 2","1*p0+1*p15"
"VPEXTRW_C5_EVEX (R32, XMM, I8)","AVX512EVEX","≤4","1.00 / 1.00","2 / 2","1*p0+1*p15"
"VPEXTRW_EVEX (M16, XMM, I8)","AVX512EVEX","[≤11;≤20]","0.50 / 0.50","2 / 3","1*p15+1*p49+1*p78"
"VPGATHERDD (XMM, K, VSIB_XMM)","AVX512EVEX","[1;19]","2.00 / 3.00","4 / 4","1*p0+1*p15+4*p23"
"VPGATHERDD (YMM, K, VSIB_YMM)","AVX512EVEX","[1;21]","4.00 / 5.00","4 / 4","1*p0+1*p15+8*p23"
"VPGATHERDD (ZMM, K, VSIB_ZMM)","AVX512EVEX","[1;25]","8.00 / 9.00","4 / 4","1*p0+16*p23+1*p5"
"VPGATHERDQ (XMM, K, VSIB_XMM)","AVX512EVEX","[1;17]","1.00 / 1.16","4 / 4","1*p0+1*p15+2*p23"
"VPGATHERDQ (YMM, K, VSIB_XMM)","AVX512EVEX","[1;19]","2.00 / 3.00","4 / 4","1*p0+1*p15+4*p23"
"VPGATHERDQ (ZMM, K, VSIB_YMM)","AVX512EVEX","[1;21]","4.00 / 5.00","4 / 4","1*p0+8*p23+1*p5"
"VPGATHERQD (XMM, K, VSIB_XMM)","AVX512EVEX","[1;17]","1.00 / 1.16","4 / 4","1*p0+1*p15+2*p23"
"VPGATHERQD (XMM, K, VSIB_YMM)","AVX512EVEX","[1;19]","2.00 / 3.00","4 / 4","1*p0+1*p15+4*p23"
"VPGATHERQD (YMM, K, VSIB_ZMM)","AVX512EVEX","[1;21]","4.00 / 5.00","4 / 4","1*p0+8*p23+1*p5"
"VPGATHERQQ (XMM, K, VSIB_XMM)","AVX512EVEX","[1;17]","1.00 / 1.16","4 / 4","1*p0+1*p15+2*p23"
"VPGATHERQQ (YMM, K, VSIB_YMM)","AVX512EVEX","[1;19]","2.00 / 3.00","4 / 4","1*p0+1*p15+4*p23"
"VPGATHERQQ (ZMM, K, VSIB_ZMM)","AVX512EVEX","[1;21]","4.00 / 5.00","4 / 4","1*p0+8*p23+1*p5"
"VPINSRB_EVEX (XMM, XMM, M8, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p15+1*p23"
"VPINSRB_EVEX (XMM, XMM, R32, I8)","AVX512EVEX","[1;≤4]","1.00 / 1.07","2 / 2","1*p15+1*p5"
"VPINSRD_EVEX (XMM, XMM, M32, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p15+1*p23"
"VPINSRD_EVEX (XMM, XMM, R32, I8)","AVX512EVEX","[1;≤4]","1.00 / 1.07","2 / 2","1*p15+1*p5"
"VPINSRQ_EVEX (XMM, XMM, M64, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p15+1*p23"
"VPINSRQ_EVEX (XMM, XMM, R64, I8)","AVX512EVEX","[1;≤4]","1.00 / 1.07","2 / 2","1*p15+1*p5"
"VPINSRW_EVEX (XMM, XMM, M16, I8)","AVX512EVEX","[1;≤8]","0.50 / 0.50","2 / 2","1*p15+1*p23"
"VPINSRW_EVEX (XMM, XMM, R32, I8)","AVX512EVEX","[1;≤4]","1.00 / 1.07","2 / 2","1*p15+1*p5"
"VPLZCNTD (XMM, K, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD (XMM, K, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD (XMM, K, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VPLZCNTD (XMM, M128)","AVX512EVEX","[≤8;≤11]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD (XMM, M32_1to4)","AVX512EVEX","[≤8;≤11]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD (XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VPLZCNTD (YMM, K, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD (YMM, K, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD (YMM, K, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VPLZCNTD (YMM, M256)","AVX512EVEX","[≤9;≤12]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD (YMM, M32_1to8)","AVX512EVEX","[≤9;≤12]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD (YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VPLZCNTD (ZMM, K, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VPLZCNTD (ZMM, K, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VPLZCNTD (ZMM, K, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VPLZCNTD (ZMM, M32_1to16)","AVX512EVEX","[≤9;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VPLZCNTD (ZMM, M512)","AVX512EVEX","[≤9;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VPLZCNTD (ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VPLZCNTD_Z (XMM, K, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD_Z (XMM, K, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD_Z (XMM, K, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VPLZCNTD_Z (YMM, K, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD_Z (YMM, K, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.50","2 / 2","1*p01+1*p23"
"VPLZCNTD_Z (YMM, K, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VPLZCNTD_Z (ZMM, K, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VPLZCNTD_Z (ZMM, K, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","2 / 2","1*p0+1*p23"
"VPLZCNTD_Z (ZMM, K, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VPLZCNTQ (XMM, K, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.50","2 / 2","1*p01+1*p23"
