"instruction","family","latency","throughput","uops","ports"
"VMOVUPD_Z (XMM, K, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VMOVUPD_Z (XMM, K, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VMOVUPD_Z (YMM, K, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VMOVUPD_Z (YMM, K, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VMOVUPD_Z (ZMM, K, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VMOVUPD_Z (ZMM, K, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VMOVUPS (M128, K, XMM)","AVX512EVEX","[≤10;≤11]","1.00 / 1.00","1 / 2","1*p237+1*p4"
"VMOVUPS (M256, K, YMM)","AVX512EVEX","[≤10;≤11]","1.00 / 1.00","1 / 2","1*p237+1*p4"
"VMOVUPS (M512, K, ZMM)","AVX512EVEX","[≤10;≤11]","1.00 / 1.00","1 / 2","1*p237+1*p4"
"VMOVUPS (M512, ZMM)","AVX512EVEX","[≤4;≤10]","1.00 / 1.00","1 / 2","1*p237+1*p4"
"VMOVUPS (XMM, K, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VMOVUPS (XMM, K, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VMOVUPS (YMM, K, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VMOVUPS (YMM, K, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VMOVUPS (ZMM, K, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VMOVUPS (ZMM, K, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VMOVUPS (ZMM, M512)","AVX512EVEX","[≤5;≤8]","0.50 / 0.50","1 / 1","1*p23"
"VMOVUPS (ZMM, ZMM)","AVX512EVEX","[0;1]","0.29","1 / 0",""
"VMOVUPS_EVEX (M128, XMM)","AVX512EVEX","[≤4;≤10]","1.00 / 1.00","1 / 2","1*p237+1*p4"
"VMOVUPS_EVEX (M256, YMM)","AVX512EVEX","[≤4;≤10]","1.00 / 1.00","1 / 2","1*p237+1*p4"
"VMOVUPS_EVEX (XMM, M128)","AVX512EVEX","[≤4;≤7]","0.50 / 0.50","1 / 1","1*p23"
"VMOVUPS_EVEX (XMM, XMM)","AVX512EVEX","[0;1]","0.25","1 / 0",""
"VMOVUPS_EVEX (YMM, M256)","AVX512EVEX","[≤5;≤8]","0.50 / 0.50","1 / 1","1*p23"
"VMOVUPS_EVEX (YMM, YMM)","AVX512EVEX","[0;1]","0.25","1 / 0",""
"VMOVUPS_Z (XMM, K, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VMOVUPS_Z (XMM, K, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VMOVUPS_Z (YMM, K, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VMOVUPS_Z (YMM, K, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VMOVUPS_Z (ZMM, K, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VMOVUPS_Z (ZMM, K, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VMULPD (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD (XMM, K, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPD (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD (YMM, K, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPD (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPD (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPD (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPD (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPD (ZMM, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPD (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPD_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPD_ER (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPD_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPD_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPD_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPD_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPD_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPD_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPD_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPS (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPS (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPS (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPS (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPS (ZMM, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPS (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPS_ER (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPS_ER (ZMM, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPS_ER_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULPS_EVEX (XMM, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPS_EVEX (YMM, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS_EVEX (YMM, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPS_Z (XMM, K, XMM, M128)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPS_Z (YMM, K, YMM, M256)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[4;≤12]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULPS_Z (YMM, K, YMM, YMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULPS_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPS_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[4;≤12]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VMULPS_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","4","1.00 / 1.00","1 / 1","1*p0"
"VMULSD (XMM, K, XMM, M64)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULSD (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSD_ER (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSD_ER_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSD_EVEX (XMM, XMM, M64)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULSD_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSD_EVEX_ER (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSD_Z (XMM, K, XMM, M64)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULSD_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSS (XMM, K, XMM, M32)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULSS (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSS_ER (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSS_ER_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSS_EVEX (XMM, XMM, M32)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULSS_EVEX (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSS_EVEX_ER (XMM, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VMULSS_Z (XMM, K, XMM, M32)","AVX512EVEX","[4;≤11]","0.50 / 0.53","1 / 2","1*p01+1*p23"
"VMULSS_Z (XMM, K, XMM, XMM)","AVX512EVEX","4","0.50 / 0.50","1 / 1","1*p01"
"VORPD (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPD (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPD (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPD (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPD (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VORPD (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPD (ZMM, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPD (ZMM, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VORPD_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD_EVEX (XMM, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD_EVEX (XMM, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPD_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD_EVEX (YMM, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD_EVEX (YMM, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPD_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD_Z (XMM, K, XMM, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD_Z (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPD_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD_Z (YMM, K, YMM, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPD_Z (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPD_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPD_Z (ZMM, K, ZMM, M64_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPD_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VORPS (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPS (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPS (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPS (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPS (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VORPS (ZMM, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPS (ZMM, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPS (ZMM, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VORPS_EVEX (XMM, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS_EVEX (XMM, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS_EVEX (XMM, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPS_EVEX (YMM, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS_EVEX (YMM, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS_EVEX (YMM, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPS_Z (XMM, K, XMM, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS_Z (XMM, K, XMM, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS_Z (XMM, K, XMM, XMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPS_Z (YMM, K, YMM, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS_Z (YMM, K, YMM, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p015+1*p23"
"VORPS_Z (YMM, K, YMM, YMM)","AVX512EVEX","1","0.33 / 0.33","1 / 1","1*p015"
"VORPS_Z (ZMM, K, ZMM, M32_1to16)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPS_Z (ZMM, K, ZMM, M512)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p05+1*p23"
"VORPS_Z (ZMM, K, ZMM, ZMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p05"
"VPABSB (XMM, K, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSB (XMM, K, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPABSB (YMM, K, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSB (YMM, K, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPABSB (ZMM, K, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSB (ZMM, K, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPABSB (ZMM, M512)","AVX512EVEX","[≤6;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSB (ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p0"
"VPABSB_EVEX (XMM, M128)","AVX512EVEX","[≤5;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSB_EVEX (XMM, XMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSB_EVEX (YMM, M256)","AVX512EVEX","[≤6;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSB_EVEX (YMM, YMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSB_Z (XMM, K, M128)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSB_Z (XMM, K, XMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPABSB_Z (YMM, K, M256)","AVX512EVEX","[3;≤11]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSB_Z (YMM, K, YMM)","AVX512EVEX","3","0.50 / 0.50","1 / 1","1*p01"
"VPABSB_Z (ZMM, K, M512)","AVX512EVEX","[3;≤11]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSB_Z (ZMM, K, ZMM)","AVX512EVEX","3","1.00 / 1.00","1 / 1","1*p0"
"VPABSD (XMM, K, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD (XMM, K, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD (XMM, K, XMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSD (YMM, K, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD (YMM, K, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD (YMM, K, YMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSD (ZMM, K, M32_1to16)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSD (ZMM, K, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSD (ZMM, K, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p0"
"VPABSD (ZMM, M32_1to16)","AVX512EVEX","[≤6;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSD (ZMM, M512)","AVX512EVEX","[≤6;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSD (ZMM, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p0"
"VPABSD_EVEX (XMM, M128)","AVX512EVEX","[≤5;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD_EVEX (XMM, M32_1to4)","AVX512EVEX","[≤5;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD_EVEX (XMM, XMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSD_EVEX (YMM, M256)","AVX512EVEX","[≤6;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD_EVEX (YMM, M32_1to8)","AVX512EVEX","[≤6;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD_EVEX (YMM, YMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSD_Z (XMM, K, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD_Z (XMM, K, M32_1to4)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD_Z (XMM, K, XMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSD_Z (YMM, K, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD_Z (YMM, K, M32_1to8)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSD_Z (YMM, K, YMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSD_Z (ZMM, K, M32_1to16)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSD_Z (ZMM, K, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSD_Z (ZMM, K, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p0"
"VPABSQ (XMM, K, M128)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSQ (XMM, K, M64_1to2)","AVX512EVEX","[1;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSQ (XMM, K, XMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSQ (XMM, M128)","AVX512EVEX","[≤5;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSQ (XMM, M64_1to2)","AVX512EVEX","[≤5;≤8]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSQ (XMM, XMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSQ (YMM, K, M256)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSQ (YMM, K, M64_1to4)","AVX512EVEX","[1;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSQ (YMM, K, YMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSQ (YMM, M256)","AVX512EVEX","[≤6;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSQ (YMM, M64_1to4)","AVX512EVEX","[≤6;≤9]","0.50 / 0.50","1 / 2","1*p01+1*p23"
"VPABSQ (YMM, YMM)","AVX512EVEX","1","0.50 / 0.50","1 / 1","1*p01"
"VPABSQ (ZMM, K, M512)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSQ (ZMM, K, M64_1to8)","AVX512EVEX","[1;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
"VPABSQ (ZMM, K, ZMM)","AVX512EVEX","1","1.00 / 1.00","1 / 1","1*p0"
"VPABSQ (ZMM, M512)","AVX512EVEX","[≤6;≤9]","1.00 / 1.00","1 / 2","1*p0+1*p23"
